,date,rd_link_cd,signgu_cd,signgu_nm,adstrd_cd,adstrd_nm,dayweek_cd,agrde_cd,tmzon_cd,flpop_co
9470659,201612,33013,11290,己合备,11290630,沥釜2悼,2,50,2,1.4408654
9470666,201612,33013,11290,己合备,11290630,沥釜2悼,2,60,2,1.16
9471359,201612,33021,11290,己合备,11290630,沥釜2悼,1,0,2,23.805
9471366,201612,33021,11290,己合备,11290630,沥釜2悼,1,10,2,0.733
9471373,201612,33021,11290,己合备,11290630,沥釜2悼,1,20,2,0.788
9471380,201612,33021,11290,己合备,11290630,沥釜2悼,1,30,2,5.009
9471387,201612,33021,11290,己合备,11290630,沥釜2悼,1,40,2,6.471
9471394,201612,33021,11290,己合备,11290630,沥釜2悼,1,50,2,6.188
9471401,201612,33021,11290,己合备,11290630,沥釜2悼,1,60,2,4.616
9471408,201612,33021,11290,己合备,11290630,沥釜2悼,2,0,2,13.5225
9471422,201612,33021,11290,己合备,11290630,沥釜2悼,2,20,2,0.28
9471429,201612,33021,11290,己合备,11290630,沥釜2悼,2,30,2,2.7825
9471436,201612,33021,11290,己合备,11290630,沥釜2悼,2,40,2,4.0475
9471443,201612,33021,11290,己合备,11290630,沥釜2悼,2,50,2,3.905
9471450,201612,33021,11290,己合备,11290630,沥釜2悼,2,60,2,2.5075
9471457,201612,33022,11290,己合备,11290630,沥釜2悼,1,0,2,86.07125
9471464,201612,33022,11290,己合备,11290630,沥釜2悼,1,10,2,6.32225
9471471,201612,33022,11290,己合备,11290630,沥釜2悼,1,20,2,6.941875
9471478,201612,33022,11290,己合备,11290630,沥釜2悼,1,30,2,14.7835
9471485,201612,33022,11290,己合备,11290630,沥釜2悼,1,40,2,22.590376
9471492,201612,33022,11290,己合备,11290630,沥釜2悼,1,50,2,18.8725
9471499,201612,33022,11290,己合备,11290630,沥釜2悼,1,60,2,16.56075
9471506,201612,33022,11290,己合备,11290630,沥釜2悼,2,0,2,43.173126
9471513,201612,33022,11290,己合备,11290630,沥釜2悼,2,10,2,1.418125
9471520,201612,33022,11290,己合备,11290630,沥釜2悼,2,20,2,3.3553126
9471527,201612,33022,11290,己合备,11290630,沥釜2悼,2,30,2,7.5953126
9471534,201612,33022,11290,己合备,11290630,沥釜2悼,2,40,2,10.675
9471541,201612,33022,11290,己合备,11290630,沥釜2悼,2,50,2,10.915937
9471548,201612,33022,11290,己合备,11290630,沥釜2悼,2,60,2,9.213437
9473809,201612,33048,11290,己合备,11290630,沥釜2悼,1,0,2,64.75486
9473816,201612,33048,11290,己合备,11290630,沥釜2悼,1,10,2,3.6587143
9473823,201612,33048,11290,己合备,11290630,沥釜2悼,1,20,2,3.474
9473830,201612,33048,11290,己合备,11290630,沥釜2悼,1,30,2,10.910857
9473837,201612,33048,11290,己合备,11290630,沥釜2悼,1,40,2,17.571142
9473844,201612,33048,11290,己合备,11290630,沥釜2悼,1,50,2,15.758429
9473851,201612,33048,11290,己合备,11290630,沥釜2悼,1,60,2,13.381714
9473858,201612,33048,11290,己合备,11290630,沥釜2悼,2,0,2,32.727856
9473865,201612,33048,11290,己合备,11290630,沥釜2悼,2,10,2,1.2421429
9473872,201612,33048,11290,己合备,11290630,沥釜2悼,2,20,2,1.8621428
9473879,201612,33048,11290,己合备,11290630,沥釜2悼,2,30,2,5.075714
9473886,201612,33048,11290,己合备,11290630,沥釜2悼,2,40,2,8.470357
9473893,201612,33048,11290,己合备,11290630,沥釜2悼,2,50,2,8.8160715
9473900,201612,33048,11290,己合备,11290630,沥釜2悼,2,60,2,7.2614284
9475181,201612,33061,11290,己合备,11290630,沥釜2悼,1,0,2,46.857666
9475188,201612,33061,11290,己合备,11290630,沥釜2悼,1,10,2,1.2505
9475195,201612,33061,11290,己合备,11290630,沥釜2悼,1,20,2,0.5273333
9475202,201612,33061,11290,己合备,11290630,沥釜2悼,1,30,2,8.655
9475209,201612,33061,11290,己合备,11290630,沥釜2悼,1,40,2,14.120833
9475216,201612,33061,11290,己合备,11290630,沥釜2悼,1,50,2,13.224
9475223,201612,33061,11290,己合备,11290630,沥釜2悼,1,60,2,9.08
9475230,201612,33061,11290,己合备,11290630,沥釜2悼,2,0,2,20.91
9475237,201612,33061,11290,己合备,11290630,沥釜2悼,2,10,2,0.18833333
9475244,201612,33061,11290,己合备,11290630,沥釜2悼,2,20,2,0.2825
9475251,201612,33061,11290,己合备,11290630,沥釜2悼,2,30,2,3.4170833
9475258,201612,33061,11290,己合备,11290630,沥釜2悼,2,40,2,6.3816667
9475265,201612,33061,11290,己合备,11290630,沥釜2悼,2,50,2,6.829167
9475272,201612,33061,11290,己合备,11290630,沥釜2悼,2,60,2,3.81125
9475279,201612,33062,11290,己合备,11290630,沥釜2悼,1,0,2,58.158
9475286,201612,33062,11290,己合备,11290630,沥釜2悼,1,10,2,2.9796667
9475293,201612,33062,11290,己合备,11290630,沥釜2悼,1,20,2,2.785
9475300,201612,33062,11290,己合备,11290630,沥釜2悼,1,30,2,10.619667
9475307,201612,33062,11290,己合备,11290630,沥釜2悼,1,40,2,15.724667
9475314,201612,33062,11290,己合备,11290630,沥釜2悼,1,50,2,14.550667
9475321,201612,33062,11290,己合备,11290630,沥釜2悼,1,60,2,11.498333
9475328,201612,33062,11290,己合备,11290630,沥釜2悼,2,0,2,27.4875
9475335,201612,33062,11290,己合备,11290630,沥釜2悼,2,10,2,0.295
9475342,201612,33062,11290,己合备,11290630,沥釜2悼,2,20,2,1.4658333
9475349,201612,33062,11290,己合备,11290630,沥釜2悼,2,30,2,4.3641667
9475356,201612,33062,11290,己合备,11290630,沥釜2悼,2,40,2,7.570833
9475363,201612,33062,11290,己合备,11290630,沥釜2悼,2,50,2,8.285833
9475370,201612,33062,11290,己合备,11290630,沥釜2悼,2,60,2,5.505833
9475867,201612,33068,11290,己合备,11290630,沥釜2悼,1,0,2,39.4745
9475874,201612,33068,11290,己合备,11290630,沥釜2悼,1,10,2,1.2195
9475881,201612,33068,11290,己合备,11290630,沥釜2悼,1,20,2,1.314
9475888,201612,33068,11290,己合备,11290630,沥釜2悼,1,30,2,8.3445
9475895,201612,33068,11290,己合备,11290630,沥釜2悼,1,40,2,10.6885
9475902,201612,33068,11290,己合备,11290630,沥釜2悼,1,50,2,10.22
9475909,201612,33068,11290,己合备,11290630,沥釜2悼,1,60,2,7.688
9475916,201612,33068,11290,己合备,11290630,沥釜2悼,2,0,2,22.52875
9475930,201612,33068,11290,己合备,11290630,沥釜2悼,2,20,2,0.4625
9475937,201612,33068,11290,己合备,11290630,沥釜2悼,2,30,2,4.63875
9475944,201612,33068,11290,己合备,11290630,沥釜2悼,2,40,2,6.74125
9475951,201612,33068,11290,己合备,11290630,沥釜2悼,2,50,2,6.50375
9475958,201612,33068,11290,己合备,11290630,沥釜2悼,2,60,2,4.1825
9475965,201612,33069,11290,己合备,11290630,沥釜2悼,1,0,2,23.775
9475972,201612,33069,11290,己合备,11290630,沥釜2悼,1,10,2,0.6
9475979,201612,33069,11290,己合备,11290630,沥釜2悼,1,20,2,0.975
9475986,201612,33069,11290,己合备,11290630,沥釜2悼,1,30,2,4.425
9475993,201612,33069,11290,己合备,11290630,沥釜2悼,1,40,2,6.825
9476000,201612,33069,11290,己合备,11290630,沥釜2悼,1,50,2,6.375
9476007,201612,33069,11290,己合备,11290630,沥釜2悼,1,60,2,4.575
9476014,201612,33069,11290,己合备,11290630,沥釜2悼,2,0,2,12.075
9476028,201612,33069,11290,己合备,11290630,沥釜2悼,2,20,2,0.37
9476035,201612,33069,11290,己合备,11290630,沥釜2悼,2,30,2,2.2275
9476042,201612,33069,11290,己合备,11290630,沥釜2悼,2,40,2,3.5325
9476049,201612,33069,11290,己合备,11290630,沥釜2悼,2,50,2,3.345
9476056,201612,33069,11290,己合备,11290630,沥釜2悼,2,60,2,2.6
9477533,201612,33087,11290,己合备,11290630,沥釜2悼,1,0,2,45.558
9477540,201612,33087,11290,己合备,11290630,沥釜2悼,1,10,2,2.883
9477547,201612,33087,11290,己合备,11290630,沥釜2悼,1,20,2,2.695
9477554,201612,33087,11290,己合备,11290630,沥釜2悼,1,30,2,8.523
9477561,201612,33087,11290,己合备,11290630,沥釜2悼,1,40,2,11.405
9477568,201612,33087,11290,己合备,11290630,沥釜2悼,1,50,2,10.339
9477575,201612,33087,11290,己合备,11290630,沥釜2悼,1,60,2,9.713
9477582,201612,33087,11290,己合备,11290630,沥釜2悼,2,0,2,23.6075
9477589,201612,33087,11290,己合备,11290630,沥釜2悼,2,10,2,0.285
9477596,201612,33087,11290,己合备,11290630,沥釜2悼,2,20,2,1.4
9477603,201612,33087,11290,己合备,11290630,沥釜2悼,2,30,2,3.7875
9477610,201612,33087,11290,己合备,11290630,沥釜2悼,2,40,2,6.1375
9477617,201612,33087,11290,己合备,11290630,沥釜2悼,2,50,2,6.9675
9477624,201612,33087,11290,己合备,11290630,沥釜2悼,2,60,2,5.03
9477631,201612,33088,11290,己合备,11290630,沥釜2悼,1,0,2,74.37
9477638,201612,33088,11290,己合备,11290630,沥釜2悼,1,10,2,4.44
9477645,201612,33088,11290,己合备,11290630,沥釜2悼,1,20,2,4.218
9477652,201612,33088,11290,己合备,11290630,沥釜2悼,1,30,2,12.321
9477659,201612,33088,11290,己合备,11290630,沥釜2悼,1,40,2,19.647
9477666,201612,33088,11290,己合备,11290630,沥釜2悼,1,50,2,17.871
9477673,201612,33088,11290,己合备,11290630,沥釜2悼,1,60,2,15.873
9477680,201612,33088,11290,己合备,11290630,沥釜2悼,2,0,2,39.175
9477687,201612,33088,11290,己合备,11290630,沥釜2悼,2,10,2,1.51
9477694,201612,33088,11290,己合备,11290630,沥釜2悼,2,20,2,2.26
9477701,201612,33088,11290,己合备,11290630,沥釜2悼,2,30,2,6.04
9477708,201612,33088,11290,己合备,11290630,沥釜2悼,2,40,2,10.04
9477715,201612,33088,11290,己合备,11290630,沥釜2悼,2,50,2,10.545
9477722,201612,33088,11290,己合备,11290630,沥釜2悼,2,60,2,8.78
9478121,201612,33093,11290,己合备,11290630,沥釜2悼,1,0,2,70.596
9478128,201612,33093,11290,己合备,11290630,沥釜2悼,1,10,2,4.44
9478135,201612,33093,11290,己合备,11290630,沥釜2悼,1,20,2,4.218
9478142,201612,33093,11290,己合备,11290630,沥釜2悼,1,30,2,11.322
9478149,201612,33093,11290,己合备,11290630,沥釜2悼,1,40,2,19.203
9478156,201612,33093,11290,己合备,11290630,沥釜2悼,1,50,2,16.761
9478163,201612,33093,11290,己合备,11290630,沥釜2悼,1,60,2,14.652
9478170,201612,33093,11290,己合备,11290630,沥釜2悼,2,0,2,35.9325
9478177,201612,33093,11290,己合备,11290630,沥釜2悼,2,10,2,1.51
9478184,201612,33093,11290,己合备,11290630,沥釜2悼,2,20,2,2.26
9478191,201612,33093,11290,己合备,11290630,沥釜2悼,2,30,2,5.785
9478198,201612,33093,11290,己合备,11290630,沥釜2悼,2,40,2,8.8025
9478205,201612,33093,11290,己合备,11290630,沥釜2悼,2,50,2,9.295
9478212,201612,33093,11290,己合备,11290630,沥釜2悼,2,60,2,8.28
9479493,201612,33108,11290,己合备,11290630,沥釜2悼,1,0,2,52.98975
9479500,201612,33108,11290,己合备,11290630,沥釜2悼,1,10,2,3.458
9479507,201612,33108,11290,己合备,11290630,沥釜2悼,1,20,2,3.5655
9479514,201612,33108,11290,己合备,11290630,沥釜2悼,1,30,2,9.92275
9479521,201612,33108,11290,己合备,11290630,沥釜2悼,1,40,2,13.47525
9479528,201612,33108,11290,己合备,11290630,沥釜2悼,1,50,2,12.303
9479535,201612,33108,11290,己合备,11290630,沥釜2悼,1,60,2,10.26525
9479542,201612,33108,11290,己合备,11290630,沥釜2悼,2,0,2,26.08375
9479549,201612,33108,11290,己合备,11290630,沥釜2悼,2,10,2,0.3775
9479556,201612,33108,11290,己合备,11290630,沥釜2悼,2,20,2,1.86875
9479563,201612,33108,11290,己合备,11290630,沥釜2悼,2,30,2,4.113125
9479570,201612,33108,11290,己合备,11290630,沥釜2悼,2,40,2,6.970625
9479577,201612,33108,11290,己合备,11290630,沥釜2悼,2,50,2,7.450625
9479584,201612,33108,11290,己合备,11290630,沥釜2悼,2,60,2,5.303125
9479689,201612,33110,11290,己合备,11290630,沥釜2悼,1,0,2,31.575
9479696,201612,33110,11290,己合备,11290630,沥釜2悼,1,10,2,0.975
9479703,201612,33110,11290,己合备,11290630,沥釜2悼,1,20,2,1.05
9479710,201612,33110,11290,己合备,11290630,沥釜2悼,1,30,2,6.675
9479717,201612,33110,11290,己合备,11290630,沥釜2悼,1,40,2,8.55
9479724,201612,33110,11290,己合备,11290630,沥釜2悼,1,50,2,8.175
9479731,201612,33110,11290,己合备,11290630,沥釜2悼,1,60,2,6.15
9479738,201612,33110,11290,己合备,11290630,沥釜2悼,2,0,2,18.02
9479752,201612,33110,11290,己合备,11290630,沥釜2悼,2,20,2,0.37
9479759,201612,33110,11290,己合备,11290630,沥釜2悼,2,30,2,3.71
9479766,201612,33110,11290,己合备,11290630,沥釜2悼,2,40,2,5.3925
9479773,201612,33110,11290,己合备,11290630,沥釜2悼,2,50,2,5.2025
9479780,201612,33110,11290,己合备,11290630,沥釜2悼,2,60,2,3.345
9480375,201612,33117,11290,己合备,11290630,沥釜2悼,1,0,2,61.4155
9480382,201612,33117,11290,己合备,11290630,沥釜2悼,1,10,2,2.6375
9480389,201612,33117,11290,己合备,11290630,沥釜2悼,1,20,2,2.109
9480396,201612,33117,11290,己合备,11290630,沥釜2悼,1,30,2,10.24
9480403,201612,33117,11290,己合备,11290630,沥釜2悼,1,40,2,17.1505
9480410,201612,33117,11290,己合备,11290630,沥釜2悼,1,50,2,16.345
9480417,201612,33117,11290,己合备,11290630,沥釜2悼,1,60,2,12.9335
9480424,201612,33117,11290,己合备,11290630,沥釜2悼,2,0,2,30.3425
9480431,201612,33117,11290,己合备,11290630,沥釜2悼,2,10,2,0.755
9480438,201612,33117,11290,己合备,11290630,沥釜2悼,2,20,2,1.13
9480445,201612,33117,11290,己合备,11290630,沥釜2悼,2,30,2,4.725
9480452,201612,33117,11290,己合备,11290630,沥釜2悼,2,40,2,8.41
9480459,201612,33117,11290,己合备,11290630,沥釜2悼,2,50,2,9.0475
9480466,201612,33117,11290,己合备,11290630,沥釜2悼,2,60,2,6.275
9482237,201612,33136,11290,己合备,11290630,沥釜2悼,1,0,2,26.487
9482244,201612,33136,11290,己合备,11290630,沥釜2悼,1,10,2,1.5111111
9482251,201612,33136,11290,己合备,11290630,沥釜2悼,1,20,2,1.3906667
9482258,201612,33136,11290,己合备,11290630,沥釜2悼,1,30,2,4.832222
9482265,201612,33136,11290,己合备,11290630,沥釜2悼,1,40,2,6.9758887
9482272,201612,33136,11290,己合备,11290630,沥釜2悼,1,50,2,5.9147778
9482279,201612,33136,11290,己合备,11290630,沥釜2悼,1,60,2,5.8623333
9482286,201612,33136,11290,己合备,11290630,沥釜2悼,2,0,2,14.265833
9482293,201612,33136,11290,己合备,11290630,沥釜2悼,2,10,2,0.15777777
9482300,201612,33136,11290,己合备,11290630,沥釜2悼,2,20,2,0.78055555
9482307,201612,33136,11290,己合备,11290630,沥釜2悼,2,30,2,2.2925
9482314,201612,33136,11290,己合备,11290630,沥釜2悼,2,40,2,3.6130555
9482321,201612,33136,11290,己合备,11290630,沥釜2悼,2,50,2,4.2119446
9482328,201612,33136,11290,己合备,11290630,沥釜2悼,2,60,2,3.21
9482335,201612,33137,11290,己合备,11290630,沥釜2悼,1,0,2,31.4955
9482342,201612,33137,11290,己合备,11290630,沥釜2悼,1,10,2,1.9725
9482349,201612,33137,11290,己合备,11290630,沥釜2悼,1,20,2,1.8845
9482356,201612,33137,11290,己合备,11290630,沥釜2悼,1,30,2,5.908
9482363,201612,33137,11290,己合备,11290630,沥釜2悼,1,40,2,7.69
9482370,201612,33137,11290,己合备,11290630,沥釜2悼,1,50,2,7.0075
9482377,201612,33137,11290,己合备,11290630,沥釜2悼,1,60,2,7.033
9482384,201612,33137,11290,己合备,11290630,沥釜2悼,2,0,2,17.68125
9482391,201612,33137,11290,己合备,11290630,沥釜2悼,2,10,2,0.2175
9482398,201612,33137,11290,己合备,11290630,沥釜2悼,2,20,2,1.07625
9482405,201612,33137,11290,己合备,11290630,沥釜2悼,2,30,2,2.79875
9482412,201612,33137,11290,己合备,11290630,沥釜2悼,2,40,2,4.5125
9482419,201612,33137,11290,己合备,11290630,沥釜2悼,2,50,2,5.10125
9482426,201612,33137,11290,己合备,11290630,沥釜2悼,2,60,2,3.975
9482433,201612,33138,11290,己合备,11290630,沥釜2悼,1,0,2,34.403
9482440,201612,33138,11290,己合备,11290630,沥釜2悼,1,10,2,2.568
9482447,201612,33138,11290,己合备,11290630,沥釜2悼,1,20,2,2.695
9482454,201612,33138,11290,己合备,11290630,沥釜2悼,1,30,2,6.58
9482461,201612,33138,11290,己合备,11290630,沥釜2悼,1,40,2,8.334
9482468,201612,33138,11290,己合备,11290630,沥釜2悼,1,50,2,7.521
9482475,201612,33138,11290,己合备,11290630,沥釜2悼,1,60,2,6.705
9482482,201612,33138,11290,己合备,11290630,沥釜2悼,2,0,2,17.855
9482489,201612,33138,11290,己合备,11290630,沥釜2悼,2,10,2,0.285
9482496,201612,33138,11290,己合备,11290630,沥釜2悼,2,20,2,1.4
9482503,201612,33138,11290,己合备,11290630,沥釜2悼,2,30,2,2.8
9482510,201612,33138,11290,己合备,11290630,沥釜2悼,2,40,2,4.7275
9482517,201612,33138,11290,己合备,11290630,沥釜2悼,2,50,2,5.0125
9482524,201612,33138,11290,己合备,11290630,沥釜2悼,2,60,2,3.63
9482727,201612,33140,11290,己合备,11290630,沥釜2悼,1,0,2,49.506
9482734,201612,33140,11290,己合备,11290630,沥釜2悼,1,10,2,1.11
9482748,201612,33140,11290,己合备,11290630,沥釜2悼,1,30,2,9.213
9482755,201612,33140,11290,己合备,11290630,沥釜2悼,1,40,2,15.318
9482762,201612,33140,11290,己合备,11290630,沥釜2悼,1,50,2,14.541
9482769,201612,33140,11290,己合备,11290630,沥釜2悼,1,60,2,9.324
9482776,201612,33140,11290,己合备,11290630,沥釜2悼,2,0,2,22.89
9482797,201612,33140,11290,己合备,11290630,沥釜2悼,2,30,2,4.0375
9482804,201612,33140,11290,己合备,11290630,沥釜2悼,2,40,2,7.285
9482811,201612,33140,11290,己合备,11290630,沥釜2悼,2,50,2,7.8025
9482818,201612,33140,11290,己合备,11290630,沥釜2悼,2,60,2,3.765
9483119,201612,33144,11290,己合备,11290630,沥釜2悼,1,0,2,40.425
9483126,201612,33144,11290,己合备,11290630,沥釜2悼,1,10,2,1.35
9483133,201612,33144,11290,己合备,11290630,沥釜2悼,1,20,2,1.05
9483140,201612,33144,11290,己合备,11290630,沥釜2悼,1,30,2,8.775
9483147,201612,33144,11290,己合备,11290630,沥釜2悼,1,40,2,11.4
9483154,201612,33144,11290,己合备,11290630,沥釜2悼,1,50,2,10.575
9483161,201612,33144,11290,己合备,11290630,沥釜2悼,1,60,2,7.275
9483168,201612,33144,11290,己合备,11290630,沥釜2悼,2,0,2,21.7325
9483182,201612,33144,11290,己合备,11290630,沥釜2悼,2,20,2,0.37
9483189,201612,33144,11290,己合备,11290630,沥釜2悼,2,30,2,4.45
9483196,201612,33144,11290,己合备,11290630,沥釜2悼,2,40,2,6.8775
9483203,201612,33144,11290,己合备,11290630,沥釜2悼,2,50,2,6.1325
9483210,201612,33144,11290,己合备,11290630,沥釜2悼,2,60,2,3.9025
9484785,201612,33161,11290,己合备,11290630,沥釜2悼,1,0,2,30.324
9484792,201612,33161,11290,己合备,11290630,沥釜2悼,1,10,2,1.013
9484799,201612,33161,11290,己合备,11290630,沥釜2悼,1,20,2,0.788
9484806,201612,33161,11290,己合备,11290630,沥釜2悼,1,30,2,6.584
9484813,201612,33161,11290,己合备,11290630,沥釜2悼,1,40,2,8.551
9484820,201612,33161,11290,己合备,11290630,沥釜2悼,1,50,2,7.931
9484827,201612,33161,11290,己合备,11290630,沥釜2悼,1,60,2,5.457
9484834,201612,33161,11290,己合备,11290630,沥釜2悼,2,0,2,16.3075
9484848,201612,33161,11290,己合备,11290630,沥釜2悼,2,20,2,0.28
9484855,201612,33161,11290,己合备,11290630,沥釜2悼,2,30,2,3.34
9484862,201612,33161,11290,己合备,11290630,沥釜2悼,2,40,2,5.16
9484869,201612,33161,11290,己合备,11290630,沥釜2悼,2,50,2,4.6
9484876,201612,33161,11290,己合备,11290630,沥釜2悼,2,60,2,2.9275
9487725,201612,33192,11290,己合备,11290630,沥釜2悼,1,0,2,27.4814
9487732,201612,33192,11290,己合备,11290630,沥釜2悼,1,10,2,0.732
9487739,201612,33192,11290,己合备,11290630,沥釜2悼,1,20,2,0.9756
9487746,201612,33192,11290,己合备,11290630,沥釜2悼,1,30,2,5.1346
9487753,201612,33192,11290,己合备,11290630,沥釜2悼,1,40,2,8.1124
9487760,201612,33192,11290,己合备,11290630,沥釜2悼,1,50,2,7.4526
9487767,201612,33192,11290,己合备,11290630,沥釜2悼,1,60,2,5.0742
9487774,201612,33192,11290,己合备,11290630,沥釜2悼,2,0,2,13.834
9487788,201612,33192,11290,己合备,11290630,沥釜2悼,2,20,2,0.371
9487795,201612,33192,11290,己合备,11290630,沥釜2悼,2,30,2,2.553
9487802,201612,33192,11290,己合备,11290630,沥釜2悼,2,40,2,4.1185
9487809,201612,33192,11290,己合备,11290630,沥釜2悼,2,50,2,3.9305
9487816,201612,33192,11290,己合备,11290630,沥釜2悼,2,60,2,2.861
9491351,201612,33227,11290,己合备,11290630,沥釜2悼,1,0,2,40.425
9491358,201612,33227,11290,己合备,11290630,沥釜2悼,1,10,2,1.35
