구간번호,관리청,도로분류,대표지역,도로(노선)명,총길이(km),기점 위도(WGS84(4326)),기점 경도(WGS84(4326)),종점 위도(WGS84(4326)),종점 경도(WGS84(4326)),정북기준 도로방향 각도(x1),정북기준 도로방향 각도(y1),정북기준 도로방향 각도(기점 기준십진수 방위각)
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,사북로,0.15,36.64440125,127.4817117,36.64485508,127.483404,-0.00169233,-0.000453823,195.0115148
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,모충로,0.2,36.62932544,127.4819496,36.62953428,127.4837848,-0.001835258,-0.000208833,186.4917212
70100-170,한국도로공사(한국도로공사),고속국도,전라남도 순천시,호남선,9,35.00316506,127.4824536,35.01243753,127.3852655,,,
42000-41,강원특별자치도(도로관리사업소 북부지소),지방도,강원특별자치도 화천군,지방도372호선,2,38.07944239,127.4825837,38.08153635,127.4665086,0.016075114,-0.002093957,352.5783941
43110-4,충청북도(청주시),도시계획도로,충청북도 청주시,대로 1-5,0.49,36.64717894,127.4826044,36.64635777,127.4805907,0.002013717,0.000821172,22.18510653
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,대로 1-6,0.13,36.67411623,127.4826769,36.67454084,127.4846972,-0.002020279,-0.000424614,191.8694232
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,중로 1-10,1,36.63639321,127.4828311,36.63654498,127.4847595,-0.001928472,-0.00015177,184.4998794
45000-7,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,국지60호,2,35.38299834,127.4837889,35.38738166,127.4978926,-0.014103643,-0.004383322,197.2649122
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,시직대로,0.15,36.63654317,127.4847787,36.63638314,127.4828336,0.001945049,0.000160031,4.703489095
60100-26,국토관리청(서울청),일반국도,경기도 가평군,37호선,9,37.599576,127.486637,37.551168,127.460633,0.026004,0.048408,61.75602221
70100-89,한국도로공사(한국도로공사),고속국도,충청남도 금산군,35호선,1.88,36.22041529,127.486852,36.23624781,127.4788236,0.00802844,-0.015832519,296.8889029
60100-46,국토관리청(서울청),위임국도,경기도 가평군,75,1,37.93241,127.48754,37.92709,127.493235,,,
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,청남로,0.15,36.62473285,127.4887531,36.62638784,127.4900288,-0.001275761,-0.001654997,232.3730252
60400-43,국토관리청(익산청),일반국도,전북특별자치도 장수군,13호선,11,35.619338,127.490249,35.588355,127.426162,0.064087,0.030983,25.80154624
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,소로 6-0,0.5,36.63616387,127.4924438,36.63698909,127.4967822,-0.004338432,-0.000825221,190.7696752
30110-1,대전광역시(동구),지방도,대전광역시 동구,옥천로,0.22,36.34608876,127.493126,36.34775886,127.4962754,-0.003149398,-0.001670094,207.9365541
60400-26,국토관리청(익산청),일반국도,전북특별자치도 장수군,19호선,4,35.551271,127.494336,35.536906,127.532143,-0.037807,0.014365,159.1954073
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,월평로,0.18,36.61191314,127.4962962,36.61192532,127.4980867,-0.001790484,-1.21819E-05,180.3898158
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,수영로,0.25,36.6160931,127.4966625,36.61580793,127.4937424,0.002920084,0.000285172,5.577758004
45000-44,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,지737호,2.5,35.36702018,127.4966633,35.36702018,127.4966633,0,0,NaN
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,대로 1-3,0.24,36.59610762,127.4968965,36.59644788,127.4990974,-0.002200915,-0.000340265,188.7884345
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,소로 32-0,0.7,36.63692821,127.4970488,36.63332383,127.4970302,1.8612E-05,0.003604383,89.70414382
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,대로 2-0,0.21,36.60603364,127.4971373,36.60597849,127.4988367,-0.001699373,5.51433E-05,178.1414513
45000-8,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,국지60호,0.7,35.38744033,127.4978664,35.38497547,127.5025272,-0.004660819,0.002464858,152.1280317
60300-25,국토관리청(대전청),일반국도,충청북도 진천군,34호선,2,36.845268,127.50124,36.842708,127.522833,-0.021593,0.00256,173.238748
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,소로34-0,0.7,36.6345899,127.5031519,36.63327958,127.4971221,0.006029815,0.001310321,12.26016336
45000-9,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,지737호,0.8,35.38352599,127.5051754,35.37753052,127.5058193,-0.000643861,0.005995478,96.12956164
45000-45,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,지737호,5.1,35.37684992,127.5059203,35.36374114,127.520848,-0.014927701,0.013108774,138.711985
45000-10,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,지737호,2,35.37725919,127.5059933,35.36381956,127.5206793,-0.01468602,0.013439627,137.5374119
70100-46,한국도로공사(한국도로공사),고속국도,충청북도 진천군,35호선,3,36.79618449,127.5073925,36.81738103,127.4910263,0.016366215,-0.021196539,307.6723523
60100-36,국토관리청(서울청),일반국도,경기도 가평군,75호선,5,37.765859,127.508219,37.73106,127.501293,0.006926,0.034799,78.74358803
41820-1,경기도(가평군),일반국도,경기도 가평군,국도75호선,2,37.78106909,127.5086004,37.76358632,127.5102533,-0.001652833,0.017482774,95.40072916
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,중로 46-0,1.7,36.63779465,127.5091107,36.65000356,127.516238,-0.00712726,-0.01220891,239.7246741
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,대로 1-2,8.8,36.59867028,127.5093885,36.64480846,127.5601474,-0.050758942,-0.046138175,222.2697845
42000-14,강원특별자치도(도로관리사업소 북부지소),위임국도,강원특별자치도 철원군,국도56호선,1.6,38.21852295,127.5100981,38.22521107,127.4949894,0.015108713,-0.006688115,336.12265
43110-1,충청북도(청주시),지방도,충청북도 청주시,512,6,36.63868275,127.5133109,36.65037139,127.5529128,-0.039601928,-0.011688635,196.4441333
41820-11,경기도(가평군),군도,경기도 가평군,커브길,0.6,37.63890709,127.5135436,37.64858792,127.4958561,0.017687522,-0.00968083,331.3069927
43000-10,충청북도(본청),지방도,충청북도 청주시,지방도 509,1.2,36.488016,127.514128,36.489702,127.521882,-0.007754,-0.001686,192.2672279
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,대로 2-0,0.4,36.60121782,127.5143505,36.6057758,127.5112451,0.003105423,-0.004557985,304.2671906
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,대로 1-3,0.5,36.61784067,127.5150749,36.62175472,127.518229,-0.003154077,-0.003914055,231.1369671
43000-1,충청북도(본청),지방도,충청북도 청주시,지방도509호선,1.9,36.49686513,127.5157907,36.49126873,127.511101,0.004689699,0.005596406,50.0375263
60300-27,국토관리청(대전청),일반국도,충청북도 옥천군,37호선,2,36.256917,127.515964,36.241085,127.506931,0.009033,0.015832,60.29293744
42000-13,강원특별자치도(도로관리사업소 북부지소),위임국도,강원특별자치도 철원군,국도56호선,2,38.21269415,127.5168063,38.21851396,127.510294,0.006512312,-0.005819807,318.2140446
60200-52,국토관리청(원주청),일반국도,강원특별자치도 철원군,56호선,1,38.203408,127.518618,38.197873,127.519947,-0.001329,0.005535,103.5016058
43000-9,충청북도(본청),지방도,충청북도 청주시,지방도 509,1.3,36.505434,127.519178,36.497205,127.516188,0.00299,0.008229,70.03143002
42000-12,강원특별자치도(도로관리사업소 북부지소),위임국도,강원특별자치도 철원군,국도56호선,2,38.19996738,127.5197244,38.22286343,127.5003819,0.019342513,-0.022896052,310.1910183
41820-2,경기도(가평군),일반국도,경기도 가평군,국도75호선,1,37.8635642,127.5201961,37.87274869,127.5218339,-0.001637803,-0.009184494,259.8891448
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,대로 1-3,2.5,36.62804237,127.5203123,36.64895184,127.5146268,0.005685493,-0.020909463,285.2115281
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,대로 32-0,0.7,36.6276126,127.5203425,36.62666302,127.5272436,-0.006901083,0.000949577,172.1653972
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,중로 107-0,0.7,36.62773905,127.5205926,36.63043009,127.511366,0.009226612,-0.002691042,343.7400996
41830-2,경기도(양평군),군도,경기도 양평군,군도3,1.5,37.57082253,127.5209368,37.58228889,127.5310301,-0.01009333,-0.01146636,228.6439637
45000-46,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,지737호,1.8,35.36363044,127.5213786,35.3489483,127.5347898,-0.013411156,0.014682139,132.4096206
45000-11,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,지737호,2.3,35.36359858,127.5215128,35.34603732,127.5341747,-0.012661831,0.017561263,125.7919487
43000-1,충청북도(본청),지방도,충청북도 청주시,지방도509호선,2,36.48767064,127.5224431,36.47416138,127.52669,-0.004246857,0.01350926,107.4513921
60300-26,국토관리청(대전청),일반국도,충청북도 청주시,36호선,1,36.683256,127.522775,36.689855,127.530368,-0.007593,-0.006599,220.9935773
60400-42,국토관리청(익산청),일반국도,전북특별자치도 진안군,13호선,3,35.951949,127.52285,35.938003,127.530466,-0.007616,0.013946,118.6392368
42000-80,강원특별자치도(도로관리사업소 북부지소),지방도,강원특별자치도 화천군,국도56호선,2,38.19400068,127.5231555,38.20692495,127.5189604,0.004195098,-0.012924266,287.9829554
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,소로 1552-0,0.2,36.63504903,127.5243735,36.63390965,127.5215031,0.002870456,0.001139379,21.64977459
51000-1,강원특별자치도(도로관리사업소 북부지소),지방도,강원특별자치도 화천군,화악산로,4.3,38.0045432,127.5256824,38.02721036,127.5202127,0.005469753,-0.022667154,283.5665436
43730-16,충청북도(옥천군),군도,충청북도 옥천군,항곡(방아재),0.5,36.36463636,127.5261862,36.36828639,127.529928,-0.003741815,-0.003650028,224.2885748
41000-1,경기도(본청),지방도,경기도 가평군,391호선,0.68,37.98548627,127.5264892,38.0135815,127.5219211,0.004568097,-0.028095233,279.2350949
41820-8,경기도(가평군),지방도,경기도 가평군,지방도391호선,1.92,37.986123,127.526876,37.994639,127.523798,0.003078,-0.008516,289.8717457
42000-11,강원특별자치도(도로관리사업소 북부지소),위임국도,강원특별자치도 화천군,국도56호선,2,38.18307012,127.5280874,38.20016708,127.5200684,0.008019003,-0.017096961,295.1280294
45000-47,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,지737호,1.8,35.35604022,127.5294529,35.34897635,127.534677,-0.005224068,0.007063867,126.4847034
45720-6,전라북도(진안군),군도,전북특별자치도 진안군,군도 26호선,1.4,35.97371971,127.5310226,35.97098821,127.5337378,-0.002715189,0.002731503,134.8283878
70100-119,한국도로공사(한국도로공사),고속국도,전북특별자치도 장수군,12호선,1.53,35.48394526,127.5314478,35.47507892,127.5437747,-0.012326921,0.008866341,144.2738015
41670-20,경기도(여주시),시도,경기도 여주시,흥천교,0.7,37.33730833,127.5327152,37.33363348,127.538918,-0.006202753,0.003674848,149.3551932
45000-12,전라북도(도로관리사업소),지방도,전북특별자치도 남원시,지737호,6,35.34814938,127.5354443,35.3553951,127.5593568,-0.023912515,-0.007245719,196.8573072
43110-1,충청북도(청주시),도시계획도로,충청북도 청주시,중로 8-0,0.1,36.62771725,127.5356385,36.62408579,127.5340281,0.001610444,0.003631457,66.0841301
60200-61,국토관리청(원주청),일반국도,강원특별자치도 춘천시,46,1,37.841209,127.536845,37.843554,127.547303,,,
43110-60,충청북도(청주시),시도,충청북도 청주시,월오~가덕로,2.1,36.61225592,127.5371429,36.5981789,127.5535632,-0.016420324,0.014077023,139.3937579
43000-1,충청북도(본청),지방도,충청북도 보은군,571호선,1.5,36.43002328,127.5389141,36.42678973,127.5336316,0.005282534,0.003233551,31.47168624
43000-225,충청북도(본청),지방도,충청북도 보은군,지방도571호선,1.5,36.43033676,127.539587,36.42647144,127.533222,0.006365094,0.003865321,31.26899028
44710-2,충청남도(금산군),군도,충청남도 금산군,군도2호선,1,36.17871922,127.5397862,36.18747232,127.5445776,-0.004791412,-0.0087531,241.3038786
41670-16,경기도(여주시),시도,경기도 여주시,흥천대교,1.3,37.32948803,127.5398183,37.33735723,127.5297304,0.010087886,-0.007869205,322.0434622
41820-4,경기도(가평군),군도,경기도 가평군,군도4호선,1.5,37.69644004,127.5398401,37.68650148,127.5272719,0.012568134,0.009938555,38.33603528
41820-3,경기도(가평군),국지도,경기도 가평군,국지도86호선,1.2,37.66558923,127.5404163,37.66300196,127.5494447,-0.009028322,0.002587264,164.0091822
45730-12,전라북도(무주군),군도,전북특별자치도 무주군,군도 17호선,0.3,35.97221642,127.5416034,35.97348464,127.5440478,-0.002444381,-0.001268218,207.4216267
43000-13,충청북도(본청),지방도,충청북도 청주시,지방도 509,1.6,36.46974983,127.5422304,36.46923126,127.5527162,-0.010485828,0.000518567,177.1687963
60100-20,국토관리청(서울청),일반국도,경기도 양평군,6호선,6,37.482726,127.54459,37.50154,127.602939,-0.058349,-0.018814,197.8713516
43730-13,충청북도(옥천군),농어촌도로,충청북도 옥천군,농어촌도로203호,0.7,36.39124452,127.5447422,36.38977755,127.5472836,-0.002541383,0.001466966,150.005117
41670-3,경기도(여주시),국지도,경기도 여주시,국지도 70호,1,37.40311929,127.5454946,37.40087784,127.5367855,0.0087091,0.00224145,14.43291133
45730-14,전라북도(무주군),지방도,전북특별자치도 무주군,지방도 635,0.6,35.98851739,127.5500196,35.98631399,127.5538722,-0.003852589,0.002203405,150.2335436
41670-12,경기도(여주시),시도,경기도 여주시,삼군교,0.3,37.23552934,127.5515755,37.23374621,127.5542998,-0.002724247,0.001783135,146.7935563
42000-16,강원특별자치도(도로관리사업소 원주본소),지방도,강원특별자치도 홍천군,국지도86호선,1.8,37.664142,127.554424,37.665804,127.56282,-0.008396,-0.001662,191.1970268
43000-1,충청북도(본청),지방도,충청북도 보은군,509호선,1.5,36.46722115,127.556275,36.46832371,127.5586095,-0.002334452,-0.001102556,205.2812509
43110-1,충청북도(청주시),농어촌도로,충청북도 청주시,형동고개,0.4,36.69560095,127.5565479,36.69667548,127.5604189,-0.003870982,-0.001074528,195.5138829
43720-6,충청북도(보은군),지방도,충청북도 보은군,509,1.5,36.46728958,127.5566061,36.46799369,127.558523,-0.001916887,-0.000704107,200.1691827
60300-23,국토관리청(대전청),일반국도,충청북도 청주시,25호선,5,36.544582,127.558249,36.526957,127.577604,-0.019355,0.017625,137.6784608
41820-9,경기도(가평군),지방도,경기도 가평군,지방도391호선,0.5,37.89654766,127.560475,37.89377801,127.5569028,0.003572273,0.002769649,37.78707878
42110-18,강원특별자치도(춘천시),지방도,강원특별자치도 춘천시,남산102호선,3.3,37.761452,127.561364,37.754641,127.569772,-0.008408,0.006811,140.9903878
